stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785126494858716064,3.277106,0.0002262947916186612,-0.00014090623032527786,5.62180582792939e-05,0.0058051090324511175,0.00036434680232537653,0.0003747328215846804,-0.00048640795542284154,-5.32210674219648e-05,0.0007611734232492866,-0.005858330099873083
1785126494892062744,3.26635,0.00025283938131879927,-0.00012511748044362006,5.8973253399383595e-05,0.0055308543024943655,0.0004343759202367174,0.0006528763231171228,0.0019027053767562035,-0.0002483472298399402,0.0020093725428698022,-0.005779201532334305
1785126494925409180,3.328079,0.0002248141561576732,-0.0001418038879144031,6.307113847910381e-05,0.00578472563778598,0.000249134940911698,0.0003463329987702622,0.0017129470672596367,-3.857752123290183e-05,0.0017207439382670145,-0.005823303159018883
1785126494958755859,3.211228,0.0002173752455443969,-0.0001429389703221818,5.753400280416881e-05,0.00584272842197944,0.0003327089724003256,0.0009278226021825693,-0.0008341414185680907,-0.0004071382296092474,0.001398183561190276,-0.006249866651588687
1785126494992102051,5.247307,0.00019145434355255527,-0.00013796256805941149,4.557106940903908e-05,0.005629373457691186,-5.374404086116162e-05,-0.00036626614783001566,0.0026553866870295114,0.00010303070877975609,0.002631232093569645,-0.00552634274891143
1785126495025448486,3.228017,0.00021740490122035063,-0.0001233102774932026,4.478031649108015e-05,0.005930278267650708,0.00033034275331093703,0.0008520686936608551,0.0010940700931097854,-0.0002784278891008618,0.0014370553681472805,-0.00620870615675157
1785126495058794678,0.221813,0.00023870942762024125,-0.00011925556128978437,5.046369482435585e-05,0.005943352152384063,-0.0002210053093628274,-0.0005195452818965289,0.0004165307102578323,0.0003708682089246319,0.0007110376639891944,-0.005572483943459431
1785126495092140625,0.138376,0.0002364323630787354,-0.00011908819252056234,4.766190429392277e-05,0.005814118963367217,0.0003301822064778059,0.000718241092094453,0.0016208648322649575,-0.000493402306359732,0.001784622317631347,-0.006307521269726949
1785126495125486572,0.265224,0.00028000136836159355,-0.00012914865673129033,4.940439277183378e-05,0.0062290033922840285,0.0004717912363324706,0.0026482471894698433,-0.0006668896134553893,-0.0013520618872492644,0.0028746805289124986,-0.007581065279533293
1785126495158832520,0.02014,0.000287114849775296,-0.00012179754248004453,6.535872034991392e-05,0.006100222791970632,-0.00011817087079607117,-0.0005161489882688779,0.0008341768054942239,0.0002945414072802991,0.0009543850512973047,-0.005805681384690333
1785126495192178223,0.264523,0.0002821418694509676,-0.00013131827755683955,7.116782175618237e-05,0.006087366184750769,0.0008659991825993962,0.0009478704535072156,0.0005553917585449501,-0.0003436668341689774,0.0013190945759617694,-0.006431033018919747
1785126495225523926,0.22328,0.00028894504642315604,-0.00013912267297194658,7.748265358898395e-05,0.006269280297503911,-0.00016267644344139393,0.0001578227326383088,0.0004618961993489986,3.536690873178461e-05,0.0006632588621227023,-0.006233913388772126
1785126495258869629,0.253563,0.0003070574837458257,-0.0001159417944763576,8.068283757170692e-05,0.006044326844985272,0.00037532539793011966,2.3645403102076505e-07,0.002271741974209545,-0.00010275634071274752,0.0021951988597340025,-0.00614708318569802
1785126495292215088,0.05686,0.0003043501580356678,-0.00012432265256134804,8.420171279684937e-05,0.0063098074420019435,0.0002854199005962371,0.0020714120004346006,0.0006911091684186105,-0.001111952423739988,0.0022781452281852538,-0.007421759865741931
1785126495325560303,0.215645,0.0003195740853110574,-0.0001308626720599636,8.118535099570531e-05,0.006359991079317501,-0.0009747320192817017,4.4853716765492525e-05,0.0020485253087350126,-2.803782851962785e-06,0.0023614679864452197,-0.006362794862169465
1785126495358905518,0.127661,0.0003124148064437998,-0.00015813878702729836,7.681536166792983e-05,0.006183318426756719,0.0001901933500659878,0.000832048923257774,0.001296501241236779,-0.0005692635456716569,0.0015757675687798453,-0.006752581972428375
