stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785119632700807373,1.36954,1.0023236363770088e-05,5.8741325849427666e-05,-7.93039812939246e-05,-0.00011103288147230607,0.00026699387761848313,-0.0011523411071485442,-0.0004158618536192953,0.000397105668605896,0.001282975358846508,0.0005081385500782021
1785119632734150391,1.308685,7.312888043550353e-06,8.324725288676407e-05,7.518144248387843e-06,0.00021694981950337973,0.00027102762957421803,0.0002758959422191462,-0.0006253320513643829,0.00011053682604332325,0.0007121505125247007,-0.00010641299346005647
1785119632767493652,1.301001,1.5222399135318701e-05,4.794644751129015e-05,-9.906333652792639e-05,5.742405348385668e-05,5.325694925577661e-05,-0.0009595189304024345,-0.00014121094673932356,0.00039277748036102225,0.001009063692610254,0.0003353534268771656
1785119632800836426,1.327878,-8.087329075872152e-06,4.313476571532231e-05,-1.7150860204154913e-05,5.757817670376803e-05,-0.00025538481221762805,0.0008620499773376426,0.0013191062237173853,-0.00023064891883837685,0.0015866194135094826,-0.0002882270955421449
1785119632834179199,2.041757,4.667997681054451e-06,8.6436192693699e-05,-0.00011337377292216431,0.0002444395228568894,5.0796673873517764e-05,-0.000912703119163324,0.0016834029177496678,0.0005293942083667322,0.002056407959381362,0.00028495468550984276
1785119632867521973,1.974587,-1.0337268643162331e-05,5.628740371815973e-05,-0.0001814230741960439,-0.00010595392845156897,-0.00038925599091743787,-0.0010010462567176135,5.6345597769957194e-05,0.00028983960489276653,0.0011480713431442126,0.0003957935333443355
1785119632900864502,1.959638,-1.5729324833088333e-05,8.897231379557184e-05,-0.0001811734619283954,0.00021028154924313498,-0.0004801360998135632,-0.00012375556910291299,0.0015635178286111681,0.00015588293766649554,0.0018179313804692532,-5.4398611576639446e-05
1785119632934206787,1.954946,8.936130436121418e-06,7.786083226912652e-05,-0.0001846061353701794,0.00028611320645413873,-0.00033593378549763656,-0.0006722344242206101,0.000639463656512197,0.00034695624544725523,0.0011664772499357303,6.08430389931165e-05
1785119632967549072,1.909246,1.311490723785388e-05,8.144713349637775e-05,-2.6694587910331114e-05,8.299088747085699e-05,0.0010442230034731481,-0.0009860663836097064,-0.0016357751836202335,0.0004101609587456384,0.0021890430280870014,0.00032717007127478143
1785119633000891357,1.983709,4.870095582120243e-06,9.559753072674913e-05,-0.0001083317655702951,0.0004211134687849956,-0.0005015209166520065,0.0005149216801995346,0.0004227899200163468,2.6404289452494847e-05,0.0008451951517270872,-0.00039470917933250076
